"","x"
"1852",2.46388442584374
"1853",1.12843580499244
"1854",-0.978739962765429
"1855",-0.84062230860641
"1856",-0.686652601411594
"1857",2.25457132295332
"1858",0.751157401936946
"1859",0.394732588946056
"1860",0.102985466307728
"1861",-1.89282107367151
"1862",-0.554666653672522
"1863",0.731979979281727
"1864",0.303040799918252
"1865",-0.387833258524758
"1866",0.542986791286659
"1867",-0.648708446932797
"1868",0.828454921109026
"1869",0.599198137413571
"1870",0.431598089573901
"1871",-0.241463876334041
"1872",-0.369453971292427
"1873",-0.205068979634643
"1874",-0.0780753111271504
"1875",-0.223258534817539
"1876",-0.223258534817539
"1877",0.339643430742247
"1878",-0.592150777383642
"1879",0.48713323653581
"1880",1.14910863259867
"1881",0.0124441487035783
"1882",0.712857956459394
"1883",1.12843580499244
"1884",-0.387833258524758
"1885",2.37223055864959
"1886",2.55874040320898
"1887",-0.0237573586481609
"1888",-0.0599655389423991
"1889",0.0124441487035783
"1890",0.19370794529205
"1891",1.29665945789815
"1892",-0.610957606298535
"1893",0.847934923979426
"1894",0.0124441487035783
"1895",-2.21523883189566
"1896",-0.332773376683214
"1897",0.19370794529205
"1898",3.47565789425774
"1899",-0.573387630829806
"1900",0.655807870675394
"1901",1.4947442982521
"1902",0.376343031373122
"1903",-1.91840260651778
"1904",-0.84062230860641
"1905",-0.461642438306611
"1906",-1.81731412789339
"1907",-1.39716599838898
"1908",0.394732588946056
"1909",-0.132442651698892
"1910",-1.64774613565712
"1911",1.44981816074482
"1912",1.25397000146648
"1913",0.693789681309909
"1914",0.712857956459394
"1915",0.19370794529205
"1916",2.11406614827797
"1917",2.0867675569665
"1918",0.139243759085949
"1919",0.618021740649704
"1920",-0.0418599789764012
"1921",-2.30177371619661
"1922",-0.49874184483613
"1923",-1.28862103043894
"1924",2.49513395364265
"1925",2.59111866112261
"1926",-1.31009259877828
"1927",-0.49874184483613
"1928",-0.132442651698892
"1929",-0.0237573586481609
"1930",0.847934923979426
"1931",-1.55457082942359
"1932",1.25397000146648
"1933",0.376343031373122
"1934",1.23278997215927
"1935",0.693789681309909
"1936",-0.241463876334041
"1937",1.80180859187391
"1938",-2.15898028467046
"1939",0.139243759085949
"1940",0.674773522883703
"1941",-0.168732024450406
"1942",2.79417863169391
"1943",0.966261664857173
"1944",-3.0385082768335
"1945",0.19370794529205
"1946",0.946358902199372
"1947",1.4947442982521
"1948",0.618021740649704
"1949",-0.25968631203095
"1950",-0.0599655389423991
"1951",-1.53166123712551
"1952",-0.0599655389423991
"1953",-0.277927155839835
"1954",-0.978739962765429
"1955",-0.6298096471774
"1956",1.47221230738329
"1957",0.450076812301166
"1958",-1.28862103043894
"1959",-0.801774066565201
"1960",-0.860143226598689
"1961",0.63689113387699
"1962",-1.03907108184917
"1963",0.394732588946056
"1964",-0.821166517516361
"1965",-0.763172166771703
"1966",1.02644115977946
"1967",-0.610957606298535
"1968",-0.480174725728815
"1969",1.23278997215927
"1970",-0.480174725728815
"1971",0.102985466307728
"1972",1.16987807384676
"1973",0.0124441487035783
"1974",0.413150480211048
"1975",-0.223258534817539
"1976",1.00630076808525
"1977",0.867480730659652
"1978",-0.998769176635709
"1979",-0.535986348929688
"1980",-0.573387630829806
"1981",-1.69530818963425
"1982",-1.37521392314723
"1983",0.284772487405407
"1984",1.40543069964077
"1985",1.12843580499244
"1986",-0.860143226598689
"1987",-0.610957606298535
"1988",-0.277927155839835
"1989",-0.241463876334041
"1990",-0.958789189961582
"1991",-0.919115018042987
"1992",-2.48337308219779
"1993",-0.667655570474135
"1994",0.906777079290698
"1995",0.284772487405407
"1996",0.789685166179594
"1997",0.599198137413571
"1998",0.867480730659652
"1999",-0.443143556145326
"2000",-0.314469356840216
"2001",1.1907464944222
"2002",0.19370794529205
"2003",-0.114312590325894
"2004",0.505713787890763
"2005",0.809038925326542
"2006",-0.919115018042987
"2007",3.17257502217821
"2008",-0.535986348929688
"2009",-0.517345234960154
"2010",0.321330668344522
"2011",-0.406240362986142
"2012",-1.84228181159181
"2013",0.0667561414982231
"2014",-0.241463876334041
"2015",0.376343031373122
"2016",-3.11709746392164
"2017",1.36155723291508
"2018",0.357980433405423
"2019",-0.25968631203095
"2020",1.06697401749685
"2021",1.04666487106188
"2022",-1.14134512593824
"2023",-0.1505820349114
"2024",0.450076812301166
"2025",1.98002953144048
"2026",-1.18290908546761
"2027",-1.60084382046047
"2028",-0.686652601411594
"2029",-1.2248750191294
"2030",-0.686652601411594
"2031",-0.387833258524758
"2032",1.63301975196614
"2033",1.00630076808525
"2034",0.376343031373122
"2035",0.599198137413571
"2036",-1.94419895242315
"2037",-1.64774613565712
"2038",0.266524400481774
"2039",-0.958789189961582
"2040",1.00630076808525
"2041",0.357980433405423
"2042",1.60958917177452
"2043",-0.332773376683214
"2044",-0.223258534817539
"2045",-2.13125852731276
"2046",0.0667561414982231
"2047",1.5174174029149
"2048",-0.554666653672522
"2049",0.139243759085949
"2050",1.68037227560363
"2051",1.14910863259867
"2052",0.887094165070826
"2053",-1.91840260651778
"2054",-1.79254133706195
"2055",0.19370794529205
"2056",-2.21523883189566
"2057",0.0124441487035783
"2058",0.906777079290698
"2059",-3.0385082768335
"2060",-0.919115018042987
"2061",0.376343031373122
"2062",0.505713787890763
"2063",0.394732588946056
"2064",0.505713787890763
"2065",1.65661282440044
"2066",-0.0418599789764012
"2067",-0.0961905695916882
"2068",-1.20384059019723
"2069",-0.205068979634643
"2070",0.394732588946056
"2071",2.16944500452948
"2072",-1.2248750191294
"2073",-1.55457082942359
"2074",0.303040799918252
"2075",-0.387833258524758
"2076",-1.0188788613167
"2077",0.0486491511504948
"2078",-1.53166123712551
"2079",-0.132442651698892
"2080",-2.07659585277332
"2081",-0.241463876334041
"2082",-1.46379852193022
"2083",0.986241617391378
"2084",0.0667561414982231
"2085",2.16944500452948
"2086",0.618021740649704
"2087",-0.938914862600938
"2088",0.809038925326542
"2089",1.21171630685937
"2090",0.303040799918252
"2091",-0.592150777383642
"2092",-0.1505820349114
"2093",0.946358902199372
"2094",0.63689113387699
"2095",0.505713787890763
"2096",0.693789681309909
"2097",0.867480730659653
"2098",0.809038925326542
"2099",1.63301975196614
"2100",-0.205068979634643
"2101",0.751157401936946
"2102",-1.46379852193022
"2103",0.0305455775133898
"2104",0.0305455775133898
"2105",-0.0237573586481609
"2106",-0.705701142777536
"2107",1.00630076808525
"2108",-0.782443194917391
"2109",-1.55457082942359
"2110",1.5863172954061
"2111",-1.14134512593824
"2112",0.847934923979426
"2113",-0.743959270492717
"2114",-0.332773376683214
"2115",-0.517345234960154
"2116",-2.81626521382643
"2117",1.82665391698957
"2118",-0.277927155839835
"2119",1.87693938550168
"2120",-1.81731412789339
"2121",0.17554126777169
"2122",-0.351101130934103
"2123",-1.79254133706195
"2124",0.19370794529205
"2125",-1.20384059019723
"2126",-0.296187728258879
"2127",2.11406614827797
"2128",-0.686652601411594
"2129",-0.241463876334041
"2130",0.966261664857174
"2131",-2.33122216762473
"2132",0.24829521606136
"2133",-2.02293117007146
"2134",-0.296187728258879
"2135",0.376343031373122
"2136",-0.461642438306611
"2137",-0.554666653672522
"2138",-1.62421444791725
"2139",1.00630076808525
"2140",0.431598089573901
"2141",-0.369453971292427
"2142",-1.24601486440446
"2143",-0.0418599789764012
"2144",-1.89282107367151
"2145",-0.938914862600938
"2146",-0.554666653672522
"2147",-0.686652601411594
"2148",0.926531354540051
"2149",0.321330668344522
"2150",-0.205068979634643
"2151",0.693789681309909
"2152",0.542986791286659
"2153",-0.241463876334041
"2154",-0.592150777383642
"2155",0.450076812301166
"2156",-0.610957606298535
"2157",-0.186893908546558
"2158",-0.277927155839835
"2159",0.693789681309909
"2160",0.121110352330405
"2161",1.90238930817769
"2162",1.14910863259867
"2163",-0.406240362986142
"2164",-0.6298096471774
"2165",0.0667561414982231
"2166",0.580418788154063
"2167",0.266524400481774
"2168",-0.0780753111271504
"2169",0.139243759085949
"2170",0.376343031373122
"2171",0.0486491511504948
"2172",1.4947442982521
"2173",1.04666487106188
"2174",0.655807870675394
"2175",-0.705701142777536
"2176",-1.60084382046047
"2177",0.48713323653581
"2178",0.376343031373122
"2179",0.321330668344522
"2180",-1.0188788613167
"2181",0.139243759085949
"2182",2.03291957608235
"2183",0.376343031373122
"2184",-1.99645764135173
"2185",-0.49874184483613
"2186",-0.369453971292427
"2187",-0.517345234960154
"2188",0.542986791286659
"2189",-0.296187728258879
"2190",-1.28862103043894
"2191",0.867480730659652
"2192",-1.26726266938575
"2193",-2.30177371619661
"2194",1.85169590805254
"2195",-0.114312590325894
"2196",-0.132442651698892
"2197",0.847934923979426
"2198",-0.782443194917391
"2199",0.505713787890763
"2200",1.12843580499244
"2201",-0.369453971292427
"2202",1.72840637343226
"2203",-0.648708446932797
"2204",-2.21523883189566
"2205",0.211888295645841
"2206",1.75268931795078
"2207",0.712857956459394
"2208",-0.6298096471774
"2209",-0.480174725728815
"2210",1.27525895780816
"2211",0.966261664857173
"2212",-0.49874184483613
"2213",-2.78101615758339
"2214",-0.406240362986142
"2215",1.36155723291508
"2216",-1.18290908546761
"2217",0.431598089573901
"2218",-2.92498566190123
"2219",-0.387833258524758
"2220",-1.60084382046047
"2221",-1.79254133706195
"2222",-0.592150777383642
"2223",-0.821166517516361
"2224",0.770391898582182
"2225",-1.35338624798726
"2226",-0.332773376683214
"2227",0.431598089573901
"2228",0.468588055071306
"2229",1.65661282440044
"2230",-0.0237573586481609
"2231",-1.07971157444028
"2232",-1.0188788613167
"2233",0.0848678216400746
"2234",-1.69530818963425
"2235",0.751157401936946
"2236",0.413150480211048
"2237",-0.296187728258879
"2238",0.48713323653581
"2239",-2.04964189690489
"2240",-2.10379925737354
"2241",-1.24601486440446
"2242",0.542986791286659
"2243",0.751157401936946
"2244",0.946358902199372
"2245",-0.705701142777536
"2246",0.48713323653581
"2247",0.468588055071306
"2248",-1.10016416419602
"2249",0.946358902199372
"2250",0.211888295645841
"2251",1.5174174029149
"2252",0.731979979281727
"2253",0.121110352330405
"2254",-0.424676665149767
"2255",-0.0780753111271504
"2256",0.542986791286659
"2257",1.70430209392711
"2258",1.14910863259867
"2259",0.394732588946056
"2260",-3.19819996648443
"2261",-0.99876917663571
"2262",0.887094165070826
"2263",-1.1620780623078
"2264",0.693789681309909
"2265",1.36155723291508
"2266",0.542986791286659
"2267",0.63689113387699
"2268",0.139243759085949
"2269",-1.28862103043894
"2270",0.580418788154063
"2271",0.339643430742247
"2272",0.828454921109026
"2273",-0.686652601411594
"2274",-0.535986348929688
"2275",0.0124441487035783
"2276",-0.00565640640912245
"2277",-0.223258534817539
"2278",-0.554666653672522
"2279",-2.61155658009449
"2280",0.505713787890763
"2281",0.906777079290698
"2282",1.40543069964077
"2283",1.56320042898753
"2284",0.731979979281727
"2285",0.887094165070826
"2286",-0.0780753111271504
"2287",1.04666487106188
"2288",-0.132442651698892
"2289",0.0848678216400746
"2290",0.618021740649704
"2291",-0.205068979634643
"2292",0.505713787890763
"2293",1.00630076808525
"2294",-0.573387630829806
"2295",0.731979979281727
"2296",-0.461642438306611
"2297",-0.461642438306611
"2298",1.14910863259867
"2299",-0.443143556145326
"2300",0.751157401936946
"2301",-0.686652601411594
"2302",0.413150480211048
"2303",-1.35338624798726
"2304",1.14910863259867
"2305",-0.879731085103931
"2306",0.339643430742247
"2307",0.19370794529205
"2308",-1.60084382046047
"2309",-0.296187728258879
"2310",-0.0418599789764012
"2311",-0.223258534817539
"2312",-1.62421444791725
"2313",0.505713787890763
"2314",0.655807870675394
"2315",0.599198137413571
"2316",0.63689113387699
"2317",-0.782443194917391
"2318",0.674773522883703
"2319",-4.45633517757355
"2320",-0.998769176635709
"2321",-0.899387725527145
"2322",-0.517345234960154
"2323",-3.11709746392164
"2324",-0.0599655389423991
"2325",0.376343031373122
"2326",-0.132442651698892
"2327",0.599198137413571
"2328",-1.64774613565712
"2329",0.674773522883703
"2330",0.266524400481774
"2331",-0.0237573586481609
"2332",1.3181741740091
"2333",-0.860143226598689
"2334",-2.71191576000996
"2335",1.56320042898753
"2336",-0.296187728258879
"2337",0.321330668344522
"2338",0.0486491511504948
"2339",-1.24601486440446
"2340",-0.592150777383642
"2341",-0.0237573586481609
"2342",1.1907464944222
"2343",1.75268931795078
"2344",-1.46379852193022
"2345",-1.64774613565712
"2346",0.0124441487035783
"2347",0.284772487405407
"2348",-0.573387630829806
"2349",-0.241463876334041
"2350",0.339643430742247
"2351",-0.763172166771703
"2352",0.926531354540051
"2353",-0.223258534817539
"2354",-0.00565640640912245
"2355",-1.81731412789339
"2356",0.230083617806867
"2357",-2.1869713660138
"2358",-2.1869713660138
"2359",0.828454921109026
"2360",-0.443143556145326
"2361",-1.81731412789339
"2362",0.24829521606136
"2363",-0.351101130934103
"2364",0.712857956459394
"2365",0.0848678216400746
"2366",-0.0961905695916882
"2367",1.75268931795078
"2368",1.08737075289569
"2369",-0.186893908546558
"2370",-0.724802817766232
"2371",0.63689113387699
"2372",-0.332773376683214
"2373",-0.205068979634643
"2374",0.303040799918252
"2375",0.0848678216400746
"2376",-0.132442651698892
"2377",1.1907464944222
"2378",-0.277927155839835
"2379",1.29665945789815
"2380",0.0486491511504948
"2381",-1.48627844220611
"2382",-1.62421444791725
"2383",0.102985466307728
"2384",0.211888295645841
"2385",-1.84228181159181
"2386",1.00630076808525
"2387",-1.39716599838898
"2388",-0.782443194917391
"2389",0.17554126777169
"2390",1.21171630685937
"2391",-1.26726266938575
"2392",1.36155723291508
"2393",-1.69530818963425
"2394",0.618021740649704
"2395",0.211888295645841
"2396",-0.241463876334041
"2397",0.524331153459467
"2398",1.82665391698957
"2399",-2.5466989166935
"2400",0.966261664857173
"2401",0.542986791286659
"2402",-0.860143226598689
"2403",-0.821166517516361
"2404",0.0124441487035783
"2405",-0.223258534817539
"2406",0.505713787890763
"2407",-0.919115018042987
"2408",-1.12070792783634
"2409",-2.07659585277332
"2410",0.618021740649704
"2411",0.561682173744947
"2412",-0.860143226598689
"2413",1.25397000146648
"2414",0.284772487405407
"2415",-1.10016416419602
"2416",1.06697401749685
"2417",0.789685166179594
"2418",0.19370794529205
"2419",0.431598089573901
"2420",0.339643430742247
"2421",0.376343031373122
"2422",-0.132442651698892
"2423",-0.351101130934103
"2424",-0.724802817766232
"2425",-0.705701142777536
"2426",1.92805077891909
"2427",-0.351101130934103
"2428",-0.1505820349114
"2429",-1.60084382046047
"2430",0.431598089573901
"2431",-0.517345234960154
"2432",-2.71191576000996
"2433",1.65661282440044
"2434",-0.296187728258879
"2435",-2.07659585277332
"2436",-1.84228181159181
"2437",-0.0599655389423991
"2438",1.14910863259867
"2439",0.413150480211048
"2440",0.15738696895401
"2441",-2.21523883189566
"2442",0.542986791286659
"2443",-0.899387725527145
"2444",0.15738696895401
"2445",0.751157401936946
"2446",1.77715524533006
"2447",-0.186893908546558
"2448",0.986241617391378
"2449",0.712857956459394
"2450",0.266524400481774
"2451",1.44981816074482
"2452",-0.223258534817539
"2453",1.77715524533006
"2454",0.431598089573901
"2455",0.580418788154063
"2456",-0.648708446932797
"2457",-0.821166517516361
"2458",2.11406614827797
"2459",0.789685166179594
"2460",0.0305455775133898
"2461",-0.241463876334041
"2462",-1.89282107367151
"2463",-0.763172166771703
"2464",-1.84228181159181
"2465",0.946358902199372
"2466",0.450076812301166
"2467",-0.00565640640912245
"2468",-0.978739962765429
"2469",1.40543069964077
"2470",-2.07659585277332
"2471",0.376343031373122
"2472",-0.84062230860641
"2473",-0.879731085103931
"2474",-1.20384059019723
"2475",0.712857956459394
"2476",-1.2248750191294
"2477",1.02644115977946
"2478",0.102985466307728
"2479",0.966261664857174
"2480",-0.517345234960154
"2481",-0.296187728258879
"2482",2.0597207970888
"2483",-0.743959270492717
"2484",0.966261664857174
"2485",-0.25968631203095
"2486",-0.0599655389423991
"2487",0.63689113387699
"2488",0.376343031373122
"2489",-0.0780753111271504
"2490",2.46388442584374
"2491",1.77715524533006
"2492",1.38343121591972
"2493",-1.12070792783634
"2494",-2.04964189690489
"2495",2.34234619819354
"2496",0.450076812301166
"2497",0.230083617806867
"2498",-0.0418599789764012
"2499",-0.424676665149767
"2500",0.580418788154063
"2501",-0.99876917663571
"2502",1.10785727063041
"2503",-0.49874184483613
"2504",-0.424676665149767
"2505",0.413150480211048
"2506",-0.705701142777536
"2507",0.599198137413571
"2508",0.674773522883703
"2509",-1.74356200490576
"2510",0.357980433405423
"2511",-0.0780753111271504
"2512",3.43005414710981
"2513",-0.351101130934103
"2514",0.828454921109026
"2515",0.431598089573901
"2516",-0.223258534817539
"2517",-0.705701142777536
"2518",-0.860143226598689
"2519",0.102985466307728
"2520",0.63689113387699
"2521",-1.2248750191294
"2522",-0.314469356840216
"2523",-0.223258534817539
"2524",-0.0418599789764012
"2525",-0.938914862600938
"2526",0.357980433405423
"2527",2.00635779316234
"2528",-0.0418599789764012
"2529",1.63301975196614
"2530",-0.186893908546558
"2531",0.828454921109026
"2532",-0.958789189961582
"2533",0.0848678216400746
"2534",-0.332773376683214
"2535",-0.0237573586481609
"2536",1.42755866485165
"2537",0.17554126777169
"2538",0.357980433405423
"2539",-0.168732024450406
"2540",0.946358902199372
"2541",0.770391898582182
"2542",2.49513395364265
"2543",-0.801774066565201
"2544",-0.241463876334041
"2545",-0.0961905695916882
"2546",-0.168732024450406
"2547",-0.573387630829806
"2548",-0.6298096471774
"2549",-1.07971157444028
"2550",0.966261664857173
"2551",1.47221230738329
"2552",-0.958789189961582
"2553",-1.24601486440446
"2554",-0.84062230860641
"2555",-1.12070792783634
"2556",0.599198137413571
"2557",0.693789681309909
"2558",0.599198137413571
"2559",-0.369453971292427
"2560",1.85169590805254
"2561",0.542986791286659
"2562",-0.801774066565201
"2563",-0.296187728258879
"2564",-0.241463876334041
"2565",0.266524400481774
"2566",-0.241463876334041
"2567",0.674773522883703
"2568",-0.277927155839835
"2569",0.986241617391378
"2570",3.09227628224159
"2571",0.655807870675394
"2572",-1.57763050073115
"2573",2.03291957608235
"2574",0.376343031373122
"2575",-1.60084382046047
"2576",-0.6298096471774
"2577",-0.978739962765429
"2578",0.809038925326542
"2579",0.284772487405407
"2580",-1.53166123712551
"2581",1.36155723291508
"2582",0.618021740649704
"2583",-0.899387725527145
"2584",-0.0418599789764012
"2585",0.731979979281727
"2586",1.44981816074482
"2587",0.828454921109026
"2588",0.926531354540051
"2589",1.82665391698957
"2590",1.08737075289569
"2591",-0.0961905695916882
"2592",1.92805077891909
"2593",-0.517345234960154
"2594",-1.44145523955734
"2595",-0.899387725527145
"2596",2.25457132295332
"2597",-0.406240362986142
"2598",1.5174174029149
"2599",-0.648708446932797
"2600",-0.6298096471774
"2601",0.63689113387699
"2602",-0.480174725728815
"2603",1.02644115977946
"2604",-1.12070792783634
"2605",1.56320042898753
"2606",2.03291957608235
"2607",0.19370794529205
"2608",1.3181741740091
"2609",-0.743959270492717
"2610",0.394732588946056
"2611",1.00630076808525
"2612",-0.686652601411594
"2613",0.674773522883703
"2614",-1.03907108184917
"2615",-0.958789189961582
"2616",-0.277927155839835
"2617",0.0124441487035783
"2618",0.906777079290698
"2619",-0.241463876334041
"2620",-0.667655570474135
"2621",0.102985466307728
"2622",-0.223258534817539
"2623",-1.60084382046047
"2624",-0.724802817766232
"2625",-0.1505820349114
"2626",1.5174174029149
"2627",-0.00565640640912245
"2628",-0.801774066565201
"2629",-0.332773376683214
"2630",-0.705701142777536
"2631",0.339643430742247
"2632",0.693789681309909
"2633",1.42755866485165
"2634",-0.958789189961582
"2635",1.12843580499244
"2636",1.29665945789815
"2637",-0.899387725527145
"2638",-1.57763050073115
"2639",-0.369453971292427
"2640",-1.89282107367151
"2641",0.63689113387699
"2642",0.674773522883703
"2643",2.86552809018751
"2644",1.1907464944222
"2645",0.655807870675394
"2646",-0.517345234960154
"2647",-0.296187728258879
"2648",1.47221230738329
"2649",-1.62421444791725
"2650",1.5174174029149
"2651",3.29802039196256
"2652",0.618021740649704
"2653",-1.94419895242315
"2654",-0.296187728258879
"2655",-0.958789189961582
"2656",-1.46379852193022
"2657",0.0848678216400746
"2658",-3.07749919929713
"2659",-2.78101615758339
"2660",0.15738696895401
"2661",-0.743959270492717
"2662",-0.573387630829806
"2663",0.926531354540051
"2664",-1.53166123712551
"2665",0.230083617806867
"2666",0.17554126777169
"2667",-0.114312590325894
"2668",-0.332773376683214
"2669",-0.879731085103931
"2670",-0.0780753111271504
"2671",-1.89282107367151
"2672",0.121110352330405
"2673",0.0305455775133898
"2674",0.468588055071306
"2675",-0.6298096471774
"2676",0.17554126777169
"2677",0.339643430742247
"2678",0.211888295645841
"2679",1.36155723291508
"2680",2.43299044788067
"2681",-0.592150777383642
"2682",-0.223258534817539
"2683",-2.02293117007146
"2684",0.102985466307728
"2685",-0.461642438306611
"2686",-0.919115018042987
"2687",0.431598089573901
"2688",2.03291957608235
"2689",-2.67803683508328
"2690",1.06697401749685
"2691",-0.132442651698892
"2692",-0.517345234960154
"2693",-0.0418599789764012
"2694",0.0848678216400746
"2695",0.712857956459394
"2696",-0.573387630829806
"2697",-0.782443194917391
"2698",-0.314469356840216
"2699",-1.57763050073115
"2700",-0.592150777383642
"2701",-0.958789189961582
"2702",0.751157401936946
"2703",-1.331680082383
"2704",-1.62421444791725
"2705",0.655807870675394
"2706",-2.24378997686629
"2707",-0.782443194917391
"2708",-0.277927155839835
"2709",-1.62421444791725
"2710",0.266524400481774
"2711",1.16987807384676
"2712",2.402442288238
"2713",0.48713323653581
"2714",-0.223258534817539
"2715",-0.0237573586481609
"2716",0.693789681309909
"2717",1.54023496978083
"2718",-0.724802817766232
"2719",1.3181741740091
"2720",1.4947442982521
"2721",-0.667655570474135
"2722",0.674773522883703
"2723",-0.0418599789764012
"2724",-0.132442651698892
"2725",-1.62421444791725
"2726",0.731979979281727
"2727",2.19753889032197
"2728",-0.610957606298535
"2729",-0.573387630829806
"2730",-0.332773376683214
"2731",-1.39716599838898
"2732",-3.0385082768335
"2733",-0.424676665149767
"2734",-1.76795880029452
"2735",0.0486491511504948
"2736",-0.0599655389423991
"2737",1.08737075289569
"2738",1.25397000146648
"2739",1.21171630685937
"2740",0.413150480211048
"2741",-1.31009259877828
"2742",-0.424676665149767
"2743",-0.667655570474135
"2744",0.413150480211048
"2745",-1.89282107367151
"2746",0.468588055071306
"2747",-1.10016416419602
"2748",-1.37521392314723
"2749",-0.724802817766232
"2750",0.867480730659652
"2751",-0.743959270492717
"2752",-0.535986348929688
"2753",-0.461642438306611
"2754",-0.667655570474135
"2755",-0.461642438306611
"2756",-0.801774066565201
"2757",1.42755866485165
"2758",-0.461642438306611
"2759",-1.331680082383
"2760",-3.28199383853108
"2761",1.08737075289569
"2762",1.5174174029149
"2763",-0.1505820349114
"2764",-0.686652601411594
"2765",0.847934923979426
"2766",0.524331153459467
"2767",-0.0961905695916882
"2768",0.966261664857173
"2769",-0.821166517516361
"2770",0.599198137413571
"2771",-0.461642438306611
"2772",-1.84228181159181
"2773",-1.37521392314723
"2774",-0.132442651698892
"2775",-0.205068979634643
"2776",-0.186893908546558
"2777",0.303040799918252
"2778",0.986241617391378
"2779",-1.26726266938575
"2780",1.63301975196614
"2781",-0.801774066565201
"2782",-0.00565640640912245
"2783",-0.6298096471774
"2784",-0.535986348929688
"2785",0.17554126777169
"2786",1.65661282440044
"2787",0.599198137413571
"2788",-0.938914862600938
"2789",0.303040799918252
"2790",0.0486491511504948
"2791",2.0597207970888
"2792",-0.610957606298535
"2793",0.505713787890763
"2794",0.580418788154063
"2795",1.00630076808525
"2796",0.828454921109026
"2797",3.0144385227806
"2798",-0.648708446932797
"2799",-0.461642438306611
"2800",0.0667561414982231
"2801",-0.351101130934103
"2802",0.789685166179594
"2803",-0.168732024450406
"2804",0.394732588946056
"2805",0.0486491511504948
"2806",-1.91840260651778
"2807",0.450076812301166
"2808",-0.480174725728815
"2809",-0.782443194917391
"2810",0.0124441487035783
"2811",0.906777079290698
"2812",0.339643430742247
"2813",-1.53166123712551
"2814",0.847934923979426
"2815",-0.667655570474135
"2816",0.693789681309909
"2817",1.27525895780816
"2818",0.674773522883703
"2819",2.03291957608235
"2820",-0.387833258524758
"2821",-0.801774066565201
"2822",-0.743959270492717
"2823",0.986241617391378
"2824",-0.0780753111271504
"2825",-0.168732024450406
"2826",-0.296187728258879
"2827",-0.223258534817539
"2828",1.10785727063041
"2829",0.0667561414982231
"2830",-0.0961905695916882
"2831",-0.978739962765429
"2832",0.230083617806867
"2833",-2.27263234003199
"2834",0.394732588946056
"2835",0.413150480211048
"2836",0.966261664857173
"2837",0.0848678216400746
"2838",1.40543069964077
"2839",0.0486491511504948
"2840",0.211888295645841
"2841",-0.0780753111271504
"2842",1.40543069964077
"2843",-0.351101130934103
"2844",-2.13125852731276
"2845",2.93890392005766
"2846",0.266524400481774
"2847",-0.296187728258879
"2848",0.139243759085949
"2849",1.38343121591972
"2850",-0.1505820349114
"2851",1.77715524533006
"2852",-0.186893908546558
"2853",-0.99876917663571
"2854",-0.0237573586481609
"2855",-0.277927155839835
"2856",0.376343031373122
"2857",-0.629809647177401
"2858",0.770391898582182
"2859",0.121110352330405
"2860",0.266524400481774
"2861",1.3181741740091
"2862",-0.743959270492717
"2863",0.266524400481774
"2864",1.04666487106188
"2865",0.524331153459467
"2866",-1.94419895242315
"2867",0.468588055071306
"2868",0.0848678216400746
"2869",0.906777079290698
"2870",1.42755866485165
"2871",-0.314469356840216
"2872",-1.76795880029452
"2873",1.27525895780816
"2874",0.674773522883703
"2875",1.23278997215927
"2876",-0.424676665149767
"2877",0.655807870675394
"2878",0.284772487405407
"2879",-0.00565640640912245
"2880",2.402442288238
"2881",0.17554126777169
"2882",-0.277927155839835
"2883",-0.0418599789764012
"2884",-0.554666653672522
"2885",0.102985466307728
"2886",-0.517345234960154
"2887",0.828454921109026
"2888",1.33980583591611
"2889",-1.89282107367151
"2890",-0.99876917663571
"2891",-1.60084382046047
"2892",-0.296187728258879
"2893",-0.114312590325894
"2894",0.0486491511504948
"2895",1.06697401749685
"2896",0.63689113387699
"2897",-3.59948263996712
"2898",0.693789681309909
"2899",-1.14134512593824
"2900",-0.369453971292427
"2901",-0.314469356840216
"2902",-0.899387725527145
"2903",0.0124441487035783
"2904",0.284772487405407
"2905",2.93890392005766
"2906",-0.0780753111271504
"2907",0.966261664857173
"2908",0.139243759085949
"2909",1.00630076808525
"2910",0.847934923979426
"2911",0.770391898582182
"2912",-0.25968631203095
"2913",0.17554126777169
"2914",0.357980433405423
"2915",2.65708168277556
"2916",-0.0237573586481609
"2917",-1.41924542944127
"2918",0.15738696895401
"2919",0.926531354540051
"2920",-3.00010487670595
"2921",-0.0418599789764012
"2922",0.0124441487035783
"2923",0.789685166179594
"2924",-0.782443194917391
"2925",-1.74356200490576
"2926",-0.369453971292427
"2927",-0.277927155839835
"2928",-0.0961905695916882
"2929",0.655807870675394
"2930",0.284772487405407
"2931",-0.1505820349114
"2932",0.284772487405407
"2933",-1.57763050073115
"2934",1.04666487106188
"2935",-0.517345234960154
"2936",-0.998769176635709
"2937",-0.592150777383642
"2938",-0.554666653672522
"2939",-0.763172166771703
"2940",-0.535986348929688
"2941",0.986241617391378
"2942",-0.763172166771703
"2943",0.867480730659652
"2944",-0.205068979634643
"2945",0.599198137413571
"2946",1.06697401749685
"2947",0.828454921109026
"2948",0.542986791286659
"2949",0.376343031373122
"2950",0.789685166179594
"2951",1.23278997215927
"2952",-1.03907108184917
"2953",1.38343121591972
"2954",1.21171630685937
"2955",-0.763172166771703
"2956",0.413150480211048
"2957",-2.15898028467046
"2958",-1.2248750191294
"2959",0.19370794529205
"2960",3.61768390368376
"2961",0.339643430742247
"2962",2.0867675569665
"2963",0.15738696895401
